province,speculation,type_culture,year,rendement
Ioba,igname,pure,2018,8600
Ioba,igname,pure,2019,
Ioba,igname,pure,2020,12864
Ioba,igname,pure,2021,10164
Noumbiel,igname,pure,2012,6783
Noumbiel,igname,pure,2013,7360
Noumbiel,igname,pure,2014,5942
Noumbiel,igname,pure,2015,4541
Noumbiel,igname,pure,2016,4587
Noumbiel,igname,pure,2017,5271
Noumbiel,igname,pure,2018,4451
Noumbiel,igname,pure,2019,4982
Noumbiel,igname,pure,2020,7893
Noumbiel,igname,pure,2021,11791
Poni,igname,pure,2012,6222
Poni,igname,pure,2013,5325
Poni,igname,pure,2014,6072
Poni,igname,pure,2015,2049
Poni,igname,pure,2016,8040
Poni,igname,pure,2017,6640
Poni,igname,pure,2018,6099
Poni,igname,pure,2019,12781
Poni,igname,pure,2020,7028
Poni,igname,pure,2021,7005
