province,speculation,type_culture,year,rendement
Ganzourgou,mil,pure,2012,744
Ganzourgou,mil,pure,2013,927
Ganzourgou,mil,pure,2014,1031
Ganzourgou,mil,pure,2015,795
Ganzourgou,mil,pure,2016,1055
Ganzourgou,mil,pure,2017,1038
Ganzourgou,mil,pure,2018,861
Ganzourgou,mil,pure,2019,799
Ganzourgou,mil,pure,2020,1325
Ganzourgou,mil,pure,2021,752
Kourweogo,mil,pure,2012,937
Kourweogo,mil,pure,2013,472
Kourweogo,mil,pure,2014,787
Kourweogo,mil,pure,2015,731
Kourweogo,mil,pure,2016,479
Kourweogo,mil,pure,2017,169
Kourweogo,mil,pure,2018,682
Kourweogo,mil,pure,2019,636
Kourweogo,mil,pure,2020,718
Kourweogo,mil,pure,2021,926
Oubritenga,mil,pure,2012,791
Oubritenga,mil,pure,2013,855
Oubritenga,mil,pure,2014,769
Oubritenga,mil,pure,2015,600
Oubritenga,mil,pure,2016,699
Oubritenga,mil,pure,2017,563
Oubritenga,mil,pure,2018,736
Oubritenga,mil,pure,2019,584
Oubritenga,mil,pure,2020,749
Oubritenga,mil,pure,2021,588
Oudalan,mil,pure,2012,480
Oudalan,mil,pure,2013,535
Oudalan,mil,pure,2014,182
Oudalan,mil,pure,2015,264
Oudalan,mil,pure,2016,345
Oudalan,mil,pure,2017,306
Oudalan,mil,pure,2018,552
Oudalan,mil,pure,2019,552
Oudalan,mil,pure,2020,672
Oudalan,mil,pure,2021,329
Seno,mil,pure,2012,933
Seno,mil,pure,2013,418
Seno,mil,pure,2014,773
Seno,mil,pure,2015,612
Seno,mil,pure,2016,640
Seno,mil,pure,2017,586
Seno,mil,pure,2018,761
Seno,mil,pure,2019,589
Seno,mil,pure,2020,735
Seno,mil,pure,2021,481
Soum,mil,pure,2012,502
Soum,mil,pure,2013,484
Soum,mil,pure,2014,559
Soum,mil,pure,2015,553
Soum,mil,pure,2016,547
Soum,mil,pure,2017,600
Soum,mil,pure,2018,619
Soum,mil,pure,2019,643
Soum,mil,pure,2020,507
Soum,mil,pure,2021,354
Yagha,mil,pure,2012,825
Yagha,mil,pure,2013,715
Yagha,mil,pure,2014,607
Yagha,mil,pure,2015,753
Yagha,mil,pure,2016,829
Yagha,mil,pure,2017,721
Yagha,mil,pure,2018,925
Yagha,mil,pure,2019,731
Yagha,mil,pure,2020,1065
Yagha,mil,pure,2021,440
Bougouriba,mil,pure,2012,720
Bougouriba,mil,pure,2013,717
Bougouriba,mil,pure,2014,611
Bougouriba,mil,pure,2015,754
Bougouriba,mil,pure,2016,721
Bougouriba,mil,pure,2017,698
Bougouriba,mil,pure,2018,630
Bougouriba,mil,pure,2019,774
Bougouriba,mil,pure,2020,859
Bougouriba,mil,pure,2021,829
Ioba,mil,pure,2012,889
Ioba,mil,pure,2013,752
Ioba,mil,pure,2014,991
Ioba,mil,pure,2015,961
Ioba,mil,pure,2016,776
Ioba,mil,pure,2017,716
Ioba,mil,pure,2018,784
Ioba,mil,pure,2019,870
Ioba,mil,pure,2020,762
Ioba,mil,pure,2021,842
Noumbiel,mil,pure,2012,432
Noumbiel,mil,pure,2013,261
Noumbiel,mil,pure,2014,341
Noumbiel,mil,pure,2015,442
Noumbiel,mil,pure,2016,773
Noumbiel,mil,pure,2017,618
Noumbiel,mil,pure,2018,1188
Noumbiel,mil,pure,2019,1000
Noumbiel,mil,pure,2020,1181
Noumbiel,mil,pure,2021,881
Poni,mil,pure,2012,851
Poni,mil,pure,2013,485
Poni,mil,pure,2014,820
Poni,mil,pure,2015,821
Poni,mil,pure,2016,471
Poni,mil,pure,2017,358
Poni,mil,pure,2018,660
Poni,mil,pure,2019,585
Poni,mil,pure,2020,677
Poni,mil,pure,2021,598
